,User_ID,Product_ID,Rating
768882,A1T1YSCDW0PD25,B000BQ57BU,4.0
2581068,A3A15L96IYUO6V,B002FU5QLQ,4.0
4039931,AS269J1OGZT1V,B004DBD4TG,4.0
359074,A18GJ9MYYO6GCQ,B00011G5FW,5.0
5858492,A3VZH0PWLQ9BB1,B007PZYBTY,4.0
985417,A16SRDVPBXN69C,B000H4CLXS,5.0
54638,A2PK64OVZA1U8Z,B00004VUGJ,4.0
1216465,A3QQGPI3CTV9SX,B000NO6KWU,5.0
6838557,A17UNMURMLX0ZE,B00A7PPLP2,5.0
1897194,A316XO4RWX21YN,B001CBLN7K,2.0
1941735,A19HT7YC1UW3D6,B001DVZXC0,5.0
7485591,A3PU3EDJ2FG1AW,B00E1NXRSO,5.0
1297354,A1U5NWJOYH2QQH,B000Q5SUL0,1.0
464233,A259MPG6SOL02P,B0002F86M2,5.0
2375103,A3LWC833HQIG7J,B001VEJEGK,4.0
3446195,A3A15L96IYUO6V,B003M0NURK,4.0
4912085,A1VFX417XDNWIU,B005FO3EN6,5.0
6405811,ASHJAZC9OA9NS,B008XW7T8I,4.0
1751741,A274MXTX3DYLUV,B0016IXEWG,5.0
1580644,A1BT6TL7UCIC5Y,B0011UK2HE,4.0
4313221,ANSVB7OYSXZSL,B004O8RHQO,5.0
1206930,A274MXTX3DYLUV,B000NIQMG0,5.0
4024615,A3OXHLG6DIBRW8,B004CLYEE6,5.0
91892,A3KTWUXXB8KKC7,B00005ATMB,1.0
2117240,A3VONQL7YW8UPM,B001L6OVZM,5.0
4772276,AUCIFMWP3DU8R,B0058P0I2C,5.0
114736,A1VQHH85U7PX0,B00005QBUU,5.0
3262596,A1BVE2ZIBKJ7YI,B003DX3O6I,2.0
7783518,A1BC62X6HZJGZR,B00IA9TNVU,4.0
5728958,A28BX3MM90A6FI,B007FEFQDA,5.0
6848551,AWNJAY0M5UI70,B00A9NE84C,5.0
6496072,A2FSOHSM9X13JT,B0096T7TQE,4.0
4376193,A3OA4DV4L81N1D,B004QTKDOY,5.0
3833112,A2XRMQA6PJ5ZJ8,B004352QXM,4.0
345483,ABH9D1TEOJ56E,B0000DJY9P,4.0
7190997,A3QD59N3M7O7KB,B00BXQUQ9U,4.0
1854809,A1DQHS7MOVYYYA,B001ANZPFQ,5.0
7325653,A3FPSY1M6G7XIB,B00CX1O92O,5.0
2321814,A3QMJMTLJC34QC,B001TKJ7XQ,4.0
1789118,A21S26XYPGXJZX,B0018C7FSO,3.0
2668838,AAR7CEPXYJA0T,B002KKFP9Y,3.0
2422268,A3872Y2XH0YDX1,B0024G48VA,5.0
545620,AM0QLU79O05JR,B00065L5SK,3.0
2306669,A3RGJ1FXOB1ZLL,B001TH7GSW,5.0
2116623,AQNSQW4495SG0,B001L6LG5K,2.0
1062658,A23NSKTMSPPBTR,B000IYYICO,4.0
4495123,ACQYIC13JXAOI,B004UX2YTS,4.0
7756889,A25C2M3QF9G7OQ,B00HMRDKO2,5.0
5667365,A38RMU1Y5TDP9,B0078KP0SM,5.0
4699452,A1IU7S4HCK1XK0,B0054YQO5C,5.0
104124,AT2J7H5TRZM8Z,B00005M011,4.0
4845952,A3SDJ70H00OQCJ,B005DIBH10,5.0
3123346,AXYM52DNK6NDF,B0037LOQC2,5.0
5828962,A3CIET1UO3G51E,B007P1C4RO,5.0
3376730,A22CW0ZHY3NJH8,B003I4FESI,5.0
788593,A2XRMQA6PJ5ZJ8,B000BY52O4,4.0
3692669,A2XPK6XCL0UH1S,B003YTYPU0,5.0
3765383,A22MANL4US4RMY,B00419XZP8,1.0
7269524,A1EVV74UQYVKRY,B00CIYXD6O,5.0
2235676,ATOKT8QYK967L,B001QFZETA,5.0
2358975,A2T689YVOAYGGD,B001UNI80A,5.0
3445135,A1CMD08Z49PGKQ,B003M0NT1M,4.0
7823471,A3N4I2KRSMACW8,B00KSBB84S,4.0
2796310,AVFJ327UXPXLF,B002R5ABJG,4.0
288553,AT28RL25Q2OLK,B00009R8AT,5.0
2743513,AIJQU979J6UFY,B002O3W2OI,3.0
1375567,AM9APPMIE1BHZ,B000TS7I6C,5.0
2115381,A2WXURU33RBGQS,B001L5U1G6,2.0
1161998,A17HMM1M7T9PJ1,B000MEC8EU,5.0
5469500,A30J7WQV0ZNRXG,B006RG0QC8,1.0
2775886,A27T4RQ3XA661C,B002PY7P2K,5.0
1365166,A2LF07KCXDR70D,B000T9DHZW,5.0
7068518,A3CLWR1UUZT6TG,B00BBPIZEG,5.0
5202273,A3V7D0LH8L7BG0,B005UI6V1E,5.0
4138921,A2N3JSOIQ6ZNFL,B004HFMNGS,5.0
3659010,A141OPVE376YFI,B003XM73P2,5.0
3995116,A2EZTM9WY5B5IL,B004AZ38Z0,5.0
3857199,A3EK2KTYHJCPB9,B004444O5U,5.0
727975,A2JRDFIGWTX50J,B000AY0IT4,2.0
1971096,A3SRDVCD2ATIIS,B001EP6BQW,5.0
2747640,A141OPVE376YFI,B002OFWQ24,5.0
606427,A1U5NWJOYH2QQH,B0007P11M4,3.0
4370478,A2PZXXPGLXXKZU,B004QKM5MG,3.0
1155393,AGOH8N902URMW,B000M6XKEK,5.0
7640649,A1EKSETIBS9ETQ,B00FJDVSTA,4.0
5802481,A17O9AHKHK66AI,B007M4XML6,3.0
5569938,A1QQA7Y92L4F9R,B0073FE1F0,5.0
7307846,A3TAS1AG6FMBQW,B00CROC9JC,5.0
7777750,A15T9G38F589KM,B00I2P53NY,5.0
6595780,A38Z6QG6988WS7,B009EADB2Q,5.0
957899,A3J8A5L5AF5TX9,B000FZZ8CA,4.0
3103038,A3AZI828WJN1CD,B0036V9AGU,5.0
2037017,A11T807LX2EF00,B001GCTT7Q,5.0
3754362,ABSYIF0ONC2AF,B0040QE98O,1.0
1815298,AI2AOCTC8BQVZ,B0019EHU8G,5.0
3996765,A1BXVZSQOJE6UE,B004B52LHU,1.0
7342087,A10Y058K7B96C6,B00D18U63O,5.0
285330,A25C2M3QF9G7OQ,B00009R6V0,5.0
4886576,A1VQHH85U7PX0,B005ELV3HE,3.0
2377567,A2IIAQ7VVAHXTD,B001VJ680U,5.0
192103,A1U5IJHJK84S54,B00006I5J7,5.0
7817291,A1ZCSSCAGBCD49,B00JXUUVWU,5.0
4220480,A2AY4YUOX2N1BQ,B004KJE8FU,5.0
3786898,A36A1ZYZH8568P,B0041Q38NU,5.0
1427252,ANTGGAQYPSWHF,B000V5G4TK,3.0
5445857,A2RG1B0K8YBJ4A,B006ODM76C,5.0
5690794,A8FKL1DHTHC12,B007B31IAK,5.0
5904760,A3QJU4FEN8PQSZ,B007T5CXWW,4.0
1075520,A274MXTX3DYLUV,B000JCQKVM,1.0
2655234,A3DOPYDOS49I3T,B002JQNXZC,5.0
3136094,A2OOXVZ6B1VZ9A,B00387QY1Q,4.0
2295122,A2PREU4LOFQRB1,B001T6K7G6,5.0
639638,A34C9AFFZOI45T,B00080G0BK,4.0
6464827,A7EU2BWLLCJY2,B0093HAWZY,5.0
5254465,A1PVX61PRPVX27,B00609B3J2,5.0
2210605,A11FX8HL2ANK6T,B001P7CAZ0,2.0
7169624,AX05DBU8IRUWY,B00BT9ODCW,4.0
7601033,A3SMD3T0QTN109,B00F3ZNLJO,5.0
788389,A3R4794K2RVU1S,B000BY52NK,5.0
3817404,A2RW587355CMVA,B0042FZ50O,5.0
7178828,A1MRPX3RM48T2I,B00BVUQZZ2,4.0
2916254,AKX9EQ37PAYMY,B002WE6D44,5.0
5794296,A11I1I9QLMAM1A,B007KTQU5I,5.0
4387865,ABDR6IJ93HFIO,B004R7P28W,5.0
167167,AN81JUYW2SL24,B000069K98,1.0
1596978,A2AY4YUOX2N1BQ,B00126XT5E,5.0
7655564,A1EKSETIBS9ETQ,B00FRDUZXM,4.0
6194251,A110VKXAVLAYKY,B008EGN3CE,4.0
3817443,A27H0T39U3FZB5,B0042FZ50O,4.0
2187547,A30X750M8V1XXW,B001O5CCQK,4.0
2575265,A15XI2BEGGFEOW,B002FB7IWU,5.0
5364223,A1YVO5V1SO18DZ,B006DLP7BM,4.0
1146219,A18YMFFJW974QS,B000M00M2E,5.0
4333747,AEZJTA4KDIWY8,B004P50NOO,3.0
7562037,AXU3VKZE848IY,B00ESJ9PQE,4.0
7553222,A1BT6TL7UCIC5Y,B00EOE4ZOA,4.0
7073990,A111WCUF5KA2I6,B00BCGRX9M,5.0
6229864,A2RWHTNM5P3I8Y,B008GVNP2K,4.0
5038030,A38KK0SZYEH5UD,B005KBB79C,5.0
6182847,A38KK0SZYEH5UD,B008D5TYGU,4.0
4791839,A3RGJ1FXOB1ZLL,B005ARQV6U,5.0
4818031,A3L1VJMHFWONCB,B005CLCJA6,5.0
1715898,A3QNQQKJTL76H0,B0015DYMVO,5.0
7464794,A2CPP7BZKOF9TP,B00DVFLJDS,5.0
1655993,A3T7V207KRDE2O,B0013TVAB0,3.0
4949098,A1OO9N1MRNQ7K0,B005GWRKPK,5.0
107265,A1Q5P5ML3176C0,B00005N6KG,4.0
2100063,A14I1F2H7NOYDC,B001K38Z2G,5.0
186022,AMFXXAOVV4CPJ,B00006HWQ5,5.0
1797149,A3LPL35P7FH78Y,B0018MI5F6,5.0
894548,A2UQK3DAZ8NO2T,B000EXT5AY,4.0
6766089,A1VQHH85U7PX0,B009WZRCO6,4.0
5262175,A3CG93783LP0FO,B0061GQ7PO,4.0
6410304,A33SX0AD5PYD9B,B008YDTRZ4,4.0
749298,AN9CP6J4JF91X,B000BGZMTC,5.0
191610,A203OCQQ12MAVT,B00006I5EQ,5.0
1338556,A28J3123I1QDKI,B000RXW0AI,5.0
879952,APMYPD97EHUUZ,B000ET97CY,5.0
5070084,A1ROUMJOGO4QMB,B005LJW92W,2.0
4145883,A1EH2S92FHWZRP,B004HIN7SI,5.0
4183841,A2RU4U1JZ3DMP5,B004IWPX76,4.0
337440,A1G3DKT38DNZJP,B0000CC65P,5.0
1378328,ADLVFFE4VBT8,B000TXZIDM,4.0
4518732,ANXEW7IDYDJEH,B004W2JKWG,5.0
5117320,A2Q7OJTVPIO2XH,B005OHRK2U,2.0
5935793,A1X3ESYZ79H59E,B007W7PIZ6,4.0
3521613,A2LB4FLRZG6CUV,B003R6U6HG,4.0
15876,A7Y6AVS576M03,B00000JFDW,4.0
7809726,A1A535TCGNMVPI,B00JC5Y6WM,5.0
6075989,A4S2WAQVQR6PI,B0085IZNJW,1.0
2631103,A27H61OHW44XA7,B002IKKFTQ,5.0
910351,A680RUE1FDO8B,B000F6Y686,5.0
7375253,A2W0XCWOK3MW6F,B00D9TBDDM,5.0
6782980,AGVWTYW0ULXHT,B009YNICG8,4.0
7679832,A2L4ZGN7GZJ95T,B00G4V0QSK,4.0
2454817,AWHL379EE14K7,B0026ZPFCK,3.0
116419,A32O5FZH994CNY,B00005R5CC,5.0
4656906,A1VEELTKS8NLZB,B0052XQD7O,2.0
1553378,A3H6NNGCINPLEC,B00109Y2DQ,5.0
524289,A225G2TFM76GYX,B0002ZLYYY,3.0
7533521,A10ZFE6YE0UHW8,B00EFE9OAE,4.0
7226111,A3223W5IROMYTY,B00C9FLSLY,5.0
7006345,ATDQ9CGCWTT8D,B00B2AR37K,5.0
4744949,A6FIAB28IS79,B0057CVH6W,3.0
285233,A1VQHH85U7PX0,B00009R6UU,5.0
5796657,AIFLY2HF8NS8U,B007L5NKZO,3.0
4299314,AV10H5K6VPQIJ,B004NNRQVQ,5.0
7583682,A2HV76MYH7UL3S,B00EZM7GCY,5.0
3144552,A10ZFE6YE0UHW8,B0038KTYAQ,4.0
706421,AN81JUYW2SL24,B000A6PPOK,5.0
4886724,A1EVV74UQYVKRY,B005EM6IAA,4.0
3698024,ACQYIC13JXAOI,B003Z6Q2JE,4.0
7749743,AO2EURP2Y4JZM,B00HFRWWAM,4.0
2270648,A16WP8NTPYB0ZM,B001RR4IJY,5.0
4942493,AQSV34W54L0VO,B005GMWKV4,4.0
7383508,AVFJ327UXPXLF,B00DCM91WQ,4.0
1183907,A1UQUDT2Q0YENM,B000MX48VM,5.0
7753275,A3P69DTOXII004,B00HIYA6PU,5.0
7764456,A6VPK7X53QNAQ,B00HRQB28Y,4.0
3768630,AZCE11PSTCH1L,B0041EH4P0,5.0
4532489,A13WREJ05GMRA6,B004WO8HQ4,4.0
3217674,A3J6Q0Y0SKY7AR,B003C1AO2I,5.0
2501356,A3L9E0YI7C5G0W,B002A63QOE,5.0
1359484,A2IXK5LB4Y0NYV,B000SMYMI6,4.0
3544616,A8X8D4BUY5DFU,B003T0PEWW,3.0
3069743,A3OXHLG6DIBRW8,B0035H9A1K,4.0
696132,A2RGA7UGAN3UL7,B000A0K2JO,5.0
6537901,A1XB7JGJ459ERP,B0098O9TRO,4.0
472380,A2BMZRO0H7TFCS,B0002IQ1FS,5.0
1021107,A2L90SGUP36KGA,B000I1X3W8,5.0
3606999,A2K5RRMPICZ606,B003VC6Z4E,5.0
6464465,A2SNE4QQGVP13U,B0093H8GQG,5.0
7114654,A6XDZ1MJ0B1A2,B00BI4Z4H6,1.0
2393631,A206CGM6J75UJY,B001XURGTO,5.0
3333987,A2SZLNSI5KOQJT,B003FGF2MC,4.0
2042088,A3VI2VETB90ZG5,B001GIPR5S,5.0
5822651,A1ZXMMQPYC3Z9I,B007O5HL4M,5.0
7783307,A3FPSY1M6G7XIB,B00IA8EFDM,5.0
2431376,AX05DBU8IRUWY,B0025VKUPW,4.0
7141761,A2XCCN239AR1XK,B00BOHNYTW,5.0
3205838,A1PSVZBM894R5H,B003BLQKI6,1.0
5305732,A33YZNZIRA3H97,B0064X5Q5Q,4.0
4730434,A2ULZRSHXS3HL7,B0056C4VRK,5.0
6514023,A2NOW4U7W3F7RI,B0097BEF0O,4.0
7823655,AT53ZTTO707MB,B00KW2W6B2,5.0
4518993,A259MPG6SOL02P,B004W2JKWG,4.0
1934053,A2XQYE6TJYROHQ,B001DL8WIC,4.0
2201380,APMYPD97EHUUZ,B001OOZ1X2,5.0
4018631,AN9WA4C5E7YY5,B004CANMCC,4.0
7326666,A2WB7LZ595CR50,B00CXADBRY,3.0
156756,A3EXWV8FNSSFL6,B000067SNB,5.0
889583,A2EW01G2LNJN06,B000EW1LLG,5.0
5477456,A1GQRGB8FGSLIZ,B006TF3746,4.0
5428545,A10O7THJ2O20AG,B006LSQW4I,5.0
6198140,A2GYV87WW0DMSN,B008EQYRRY,5.0
7034191,AEAFHD09X8044,B00B67NQXY,3.0
2308559,A12DQZKRKTNF5E,B001TH7GUU,5.0
413660,A1QOIHVQC5XWCJ,B0001YFZ5U,4.0
807141,A3W4D8XOGLWUN5,B000CO77SC,4.0
1248102,AGYH5U11ZKPFB,B000OG4E2U,5.0
7149382,AOEDWQLH2WKKW,B00BQ4F9ZA,5.0
1531196,A8X8D4BUY5DFU,B000YFVSAW,5.0
1090220,A1TQBAHI3M4ZBQ,B000JMJWV2,5.0
3721883,A2BMZRO0H7TFCS,B003ZUXHV6,4.0
7007372,A36MP37DITBU6F,B00B2HCLL6,3.0
1993372,A1D9V11QUHXENQ,B001F7AHOG,4.0
6450500,A3PD8JD9L4WEII,B0092H1P8I,4.0
4423085,A1EH2S92FHWZRP,B004SBBDD0,2.0
5425248,A2BMZRO0H7TFCS,B006L6ZSWC,5.0
310762,AYB4ELCS5AM8P,B0000A1GOF,5.0
715326,A1VQHH85U7PX0,B000AKK71C,3.0
7140051,A2BMZRO0H7TFCS,B00BO0MG0W,5.0
1761720,A3MMR2WDKAK0PA,B00170F3SQ,1.0
4025017,ABUE0ALHKWKHC,B004CLYEH8,5.0
1447948,A1NJHKPHD4YWZV,B000VM8EDW,2.0
6123864,A33YZNZIRA3H97,B0089KJSLK,3.0
3183048,A10O7THJ2O20AG,B003AIL2H4,5.0
1136065,A2XU6J41ZQOJ2V,B000LRMS66,5.0
860377,A2HKUM9OEBQKDW,B000ELSXFY,5.0
6865865,AEL6CQNQXONBX,B00ABDIIW8,4.0
7811323,A35Q0RBM3YNQNF,B00JF0D7RE,5.0
2276429,A7KBAXO177NND,B001S2PPT0,5.0
2585416,A250AXLRBVYKB4,B002G1YPH0,5.0
6518624,A328S9RN3U5M68,B0097BEFYA,5.0
4240526,ACH055GTTIGC9,B004LQ1BWK,5.0
3722894,A2IFGGXG3YV3Y6,B003ZUXX4W,3.0
7142283,ABIVKBMSIPEDY,B00BOHNYU6,4.0
1009288,A32482Z7XIKDQX,B000HPV3RW,5.0
3921533,A34DQINHT6NYJU,B00475K64E,5.0
4652841,AEZJTA4KDIWY8,B0052SCU8U,5.0
2366448,A2BYV7S1QP2YIG,B001V8EMI6,5.0
2331492,A11KZ906QD08C5,B001TZWNF0,5.0
6464594,A2JE071UW97J2A,B0093H8K1C,5.0
211511,AWPODHOB4GFWL,B000075UZ7,5.0
5125406,A3RMEU4GNP60BM,B005OSOT28,5.0
2218057,A1U5NWJOYH2QQH,B001PHLMAE,5.0
5900553,A3FEJ8H2VTN0OJ,B007SSJWDS,5.0
3698940,A294BKN913UOGP,B003Z8X132,4.0
7764845,A18U49406IPPIJ,B00HS7S0UU,5.0
432685,AMKNPIDFLRFMP,B00024ENES,5.0
2396483,A3W4D8XOGLWUN5,B001XURP7W,4.0
5433789,AVPNQUVZWMDSX,B006MJZOMW,5.0
7304167,A2JWF9IG8PJAOA,B00CQKCXXE,5.0
3914256,AHQRU3MRORIWQ,B0046SQ8VW,5.0
1421930,A3BACUOZV1M0WM,B000V1VG2E,5.0
2526020,A54SG05AV6S4H,B002BSH27I,5.0
2555442,A1D27BCSYV7VWH,B002DS9BOI,3.0
1573293,A6VPK7X53QNAQ,B0011FOOI2,4.0
7570730,A361M14PU2GUEG,B00EVVGAC6,1.0
857632,A1OO9N1MRNQ7K0,B000EITTLE,5.0
1831382,A2QRXQPHDMFCQV,B0019M0DXC,2.0
3240451,A3EXWV8FNSSFL6,B003CVOK28,5.0
7543971,A2S26YGSVXBCFL,B00EL8NJ82,5.0
3910562,A1GBT4UN2RW7XY,B0046HAO40,4.0
5501997,A32JCI4AK2JTTG,B006W8U2MU,5.0
1436697,A27Y4OEC9MD9PA,B000VDCT3C,5.0
5043843,A1P0JSFW184ZXJ,B005KELR3A,5.0
6433297,A1H6SBO7R007I8,B0090I9VQW,4.0
1261374,A2XQYE6TJYROHQ,B000OT94PO,5.0
1796615,A376OJHLE6SU9Q,B0018MEBNG,5.0
2151959,A1YN5I4FINMBTI,B001MT3FMI,5.0
2848946,A2QRXQPHDMFCQV,B002TLSW9O,3.0
6482800,AIFLY2HF8NS8U,B0095P2F1S,4.0
4089326,A1MFVAHTT2BHM0,B004G6002M,4.0
4383511,A21I62TCDL4754,B004R6NWBC,4.0
4295891,A1UL2JH7XOUGM5,B004NCRYZK,5.0
5105913,A3V0YR50F1XSKP,B005NIXQYG,5.0
7788002,A17O9AHKHK66AI,B00IF0KJTE,4.0
7799057,A3AYSYSLHU26U9,B00ISFNSBW,5.0
7699199,A1PM7HH4F77NEH,B00GIAOB10,4.0
5063936,A1U4GOVZWL8ZTL,B005LFT3GG,5.0
516426,A3FKQQTSMHOCE0,B0002XQJFA,5.0
1904652,A2GMZZ6TDYOHY7,B001CIREXA,5.0
3004989,A27TN8D0CZ8LUY,B0031R2WQO,4.0
1524922,A3SDJ70H00OQCJ,B000Y33CVM,5.0
694365,A2BMZRO0H7TFCS,B0009YJXMS,5.0
1593533,A6VXZ1EEPRTLV,B00123WZWK,4.0
1311631,A14I1F2H7NOYDC,B000QSOSOK,5.0
165823,A1CM4HI4S5P0WO,B000069EUW,5.0
3390768,A1CSRR7FCKBL9M,B003IZFCFW,4.0
4223542,A15CL28ALB7MTZ,B004KPLNO8,5.0
1586349,A303SNZ4AR7TDQ,B0011Z44UA,5.0
4127197,A2TN0U8173HM7A,B004H38OU4,5.0
1082476,AB094YABX21WQ,B000JJM8XE,5.0
4187448,A368IPE6EW0GZL,B004J22FM6,2.0
1755203,A32NEDX6UVV8DE,B0016MR84W,3.0
6170997,A2RWHTNM5P3I8Y,B008CS5T76,1.0
3863015,A1FXT4VNDA25LY,B0044CQ89C,5.0
275347,A3D2VIUT2HWP0Z,B00009ETKV,1.0
7751480,A2OBDNQ5ZYU1L8,B00HH5DDCI,2.0
6933713,A1C82BC5GNABOA,B00APURII2,5.0
7623931,A34CSXOGVYF94S,B00FDLAGLO,4.0
4814944,AAXAKFQEAQPWC,B005CG2ATQ,5.0
1288072,A3R4794K2RVU1S,B000PH1DL8,5.0
240382,ABH9D1TEOJ56E,B000087LIG,4.0
2211678,A2WLNSZ9U0T1S3,B001P83G3O,5.0
1046772,A3AVJCB1ZD6ZY5,B000IE8Z4Q,5.0
7420970,A3CW0ZLUO5X2B1,B00DQHZYRI,4.0
7641622,A3TPNC3TKGCCEI,B00FJWKYYG,5.0
5682716,ARIDN94LOCQFD,B0079UAT0A,5.0
1027181,A24HWYHR28JJ7A,B000I42QO6,5.0
4593224,A1AQ8JT2A3UWMY,B004Z57WDO,3.0
1535456,A2I18AO597DSDI,B000YQ6DIS,4.0
128297,A2AY4YUOX2N1BQ,B00005V8R8,4.0
1220331,A2DF62DP20RIXF,B000NPKDAY,4.0
4059366,A19X4BF861LQST,B004EHZD5W,4.0
6962273,A3J029KBNG5MNP,B00AVST3HC,2.0
477271,A3INN916E4VION,B0002JFOUA,5.0
5788615,A1P0JSFW184ZXJ,B007KEZMX4,5.0
6724526,AEWYUPCNDV7HY,B009T0NLYO,2.0
1833421,A1KKE6VX8VPWZK,B0019MEIOM,5.0
7644298,A1GBT4UN2RW7XY,B00FLZ2F5W,1.0
7821142,A25C2M3QF9G7OQ,B00KCXRMKG,5.0
7727547,A1E1LEVQ9VQNK,B00GXMLSFU,5.0
6576468,AW6A4PPENVZY3,B009B0MZ8U,5.0
973936,A1ZM846Y7AUYD,B000GK8LVE,5.0
1683829,A1PVJICI412IN4,B0014J1P5K,4.0
693007,A2ZRG5NOFZ47RK,B0009Y7APU,5.0
5603920,A3O5ASFUXC32UA,B0074BW614,4.0
3158233,AMO1MLSIJSQOF,B00390JT1O,5.0
7543099,A20H1M28WLI9J2,B00EL0EIGC,4.0
1813588,A2DS9DLMSU2M2Z,B0019CSVMW,5.0
5614061,A2T3S3VTW65VO5,B0074FGLUM,5.0
43118,A2BGZ52M908MJY,B00004SYB7,4.0
6603927,A23E9QQHJLNGUI,B009F7IBZK,3.0
2389738,A1V4VVBQBFXRHC,B001WM73P0,5.0
2120069,AWHL379EE14K7,B001LJOV40,5.0
1346735,AN81JUYW2SL24,B000S5Q9CA,5.0
7034703,A3OXHLG6DIBRW8,B00B6OX77C,4.0
1362422,AYO1146CBIV5C,B000SY1PQ6,3.0
784968,A74UT8IQCM0I2,B000BVCSMG,5.0
1198774,A20DDH4NT6Q1E8,B000N99BBC,5.0
3466608,A1J5HIF41ENSMZ,B003N18O88,3.0
7063436,A34UVV757IKPVB,B00BB0ZTMM,4.0
3654363,A4UGMKUSX9XHI,B003XIJ3MW,5.0
4813468,A2L90SGUP36KGA,B005C95NNI,2.0
2199173,A3OXHLG6DIBRW8,B001OMH1JQ,4.0
3544902,AJEOFP6ZWY0MK,B003T2RSQU,3.0
2906874,A1VQHH85U7PX0,B002W3IXZW,5.0
6665352,AS269J1OGZT1V,B009NHAEXE,4.0
4955671,A1UNJ46NSB352E,B005H7MXVA,3.0
3311576,A2J8DE8R94ZB02,B003ES5ZR8,5.0
7760565,A1G650TTTHEAL5,B00HPPL1M4,5.0
180977,A1KD8NJPZ01R37,B00006HCJI,5.0
5882060,AAW7X3GRD8GY9,B007R8U5QW,5.0
2375972,A14NA0W8ESGDSI,B001VFUN82,5.0
4411310,A2WPL6Y08K6ZQH,B004S4R5CK,5.0
153678,AK9BXHEXOOM6Z,B000067RT6,5.0
753905,A22CW0ZHY3NJH8,B000BKBHJM,4.0
7157553,A26877IWJGISYM,B00BQO56Z8,3.0
305644,A27QXQQOLAMRRR,B00009XVCZ,5.0
287828,A1EXGL6L0QQ0M5,B00009R86L,4.0
2245472,A8WEXFRWX1ZHH,B001QUA6R0,5.0
1074262,A2XU6J41ZQOJ2V,B000J6CDZ0,1.0
7747869,A1AZQCVCDBQP6,B00HEIFZQ0,4.0
5470110,A1ZTR0FR5AW9B4,B006RHKE9M,2.0
2197503,A3SX5MZTCZRQLF,B001OI2Z4Q,5.0
461675,A3QQGPI3CTV9SX,B0002ER322,5.0
6031624,ALRCAGJOJ9583,B00829TIEK,5.0
4311237,A1VJ0V58N0698J,B004O3RCXM,1.0
1429053,A2BLFCOPSMBOZ9,B000V6R2OU,5.0
565129,A1VQHH85U7PX0,B0006HBCL8,5.0
7809619,AMS2CPERWN7JV,B00JC31SEI,5.0
4840177,A2PZXXPGLXXKZU,B005D6P0YM,5.0
7709240,A2YEOR4XJ8N3QE,B00GO1UV4E,5.0
1255503,A226VGZWOEBPGL,B000OLDG60,5.0
5681544,AR3EVUQF0AC7R,B0079TOI8K,4.0
5237425,A3RGHO0Q938FRS,B005YQY5TM,5.0
2823763,A1E55W6ES0FY17,B002S9KDKS,5.0
6104814,AGOH8N902URMW,B00889ST2G,5.0
4578947,A215IN14OKAE2T,B004YIFP04,2.0
580113,A1ILWPH1GHUXE2,B00076QVQ4,5.0
5403417,A3EP26M3QHINXT,B006IKGHVC,5.0
5517967,A2J8T58Z4X15IO,B006YTZUA6,5.0
5606387,A1H7Y5XKPGT0OS,B0074BW614,5.0
42578,A2R6RA8FRBS608,B00004SU73,4.0
5593349,A29KJ32G75L7G9,B0074BW614,5.0
5058322,AYLLSFYS3UP1H,B005L38VPC,5.0
7755558,A2294LS59GC5K7,B00HL4MEG6,3.0
6838831,A19W47CXJJP1MI,B00A7Q9ZOY,4.0
1769157,A35W3JQYP0M655,B00176T9OO,5.0
2790861,A27T4RQ3XA661C,B002QQ8918,5.0
5359147,A2294LS59GC5K7,B006C6R5B8,5.0
814802,A2XPK6XCL0UH1S,B000CS1TLE,5.0
4043964,A22I55P15NSAOX,B004DMNT2W,5.0
3359728,A2WBVO6X3KPMDT,B003GS8VA4,5.0
5734508,A31HE83MU98GBV,B007FPIQZ4,5.0
3658958,A3S3VSXEFXBMRC,B003XM73P2,5.0
4329433,A1UTM65Y3G9HUL,B004OVEUPW,5.0
2025807,A2RGA7UGAN3UL7,B001FXSD4G,4.0
1509046,A1MFAPVBW9BEGD,B000X24ISU,1.0
1461281,AOEAD7DPLZE53,B000VX6XL6,5.0
821692,A1BZIM4WGZ6DZP,B000CSWW92,5.0
1670497,A32T2H8150OJLU,B00142MUDI,5.0
2582245,A3PD8JD9L4WEII,B002FU6IR2,4.0
4842480,A17HMM1M7T9PJ1,B005DD438O,5.0
559470,A18S2VGUH9SCV5,B0006B486K,3.0
4948882,A1Z4GII5CHCDG7,B005GWF3P4,4.0
2811263,A2KIJBT9HRIOM8,B002ROEM9W,5.0
425066,A5JLAU2ARJ0BO,B00022TNF4,1.0
5167401,A12ANFNOSMW5VD,B005S0BYQ6,4.0
3679912,A15XI2BEGGFEOW,B003Y74AXO,2.0
1992796,A2QI2JHSIQ3SN3,B001F6YRNO,5.0
2969301,A1F9Z42CFF9IAY,B00300TCVU,4.0
4992144,AX7317G153T8W,B005HY4UHI,4.0
6585479,A34UVV757IKPVB,B009CNHZKO,4.0
3609188,A3MMR2WDKAK0PA,B003VJF63I,4.0
1130304,A1QQA7Y92L4F9R,B000LIJ4ZS,5.0
6205035,AV9PIER7NE448,B008F4NL04,5.0
97777,AT2J7H5TRZM8Z,B00005BIB8,1.0
355757,A2NYOY6H42SORF,B0000X5XTU,5.0
1238015,A20ZM879PCQQEZ,B000O6EL6Y,5.0
4470182,ARTA78TP6H73D,B004TPZU2K,3.0
1950533,A196JN53PG0C7R,B001E25KDK,5.0
