Product_ID,User_ID,Rating
6305072051,ANGP2HVY8CMX,4.0
6304274742,AH5OEYHI4SF7M,5.0
B000028U3R,A30UR70ZC78KRG,5.0
B0000EYV7E,A2JOSKY0UH5GA4,5.0
B00005JOSO,A2W7DAZLXLTL2C,5.0
6303365752,A10O29TGPPL7E2,5.0
B00005JN5T,ARA48345JZPZR,1.0
6303142346,A3TS20MLIYCLM,5.0
B00000INEV,A3B35PX256JIA0,5.0
B0002X8U4I,A2Y4WXLWWULXQ3,5.0
B00007L4OF,A2RBMUBBMAWNE6,5.0
B00005AA9G,A3LGCR7PZ65WLO,1.0
B00005JKDR,APVJOBPF8NZZA,5.0
6303984088,A2S6C5P0MBDG4M,5.0
B0002VEWVK,AFX5K00LCITU6,5.0
6302595770,A2R19CMJTNAZT3,2.0
B000057SIT,A10SQGW6VUFYMK,5.0
B0000640VO,A34EMCDJS3844E,4.0
0788802194,A3TVI0PTEEBZW2,3.0
0767839277,A1C9GCHR99WX3F,5.0
B00004WG2B,A19S4ICNRBY7RW,5.0
B000067J3O,A2FYDLHUIV6NL7,4.0
079284209X,ATHUTKX6EI0WP,3.0
B00005JLWN,A2BNBLWVSMDFNR,5.0
B0002YLC1U,A10TC5YMKWFQ1J,1.0
6301763041,AL8QC7BWXRJ37,5.0
6302640504,A26HI1TOKNS9ID,5.0
B00005YU82,A17OAY4DTKZABJ,4.0
630015761X,ANBXO5GQMZOOI,5.0
B0000633QN,A1X5BNNP08CCAF,5.0
6303048099,A1LAL57Y4Q3ZA6,1.0
6301174240,A3GCZR20IHBPRX,5.0
6302623294,A3GDFNFXJGS1CV,1.0
6303861377,A3875KWK1PXG7I,3.0
B00004Y56D,ATMYZU1GGPXZO,5.0
B000096IBH,A2UB20PCCYGZ57,5.0
630305725X,A20840H479XIP3,5.0
B00006422R,A1YZIYW7XISGUJ,5.0
6302276063,A13P748VEORSR,5.0
B00005JNOG,A1EJGFQ6QMYXRN,5.0
B00005JO4F,A1AFE2957HM3OW,5.0
6302413435,A2ZRMRJEGMWTA2,4.0
B00005JPY0,A1IIPWDZIB780L,4.0
B00004W46I,A17508THEH8Q35,5.0
6304274122,A1PNN50CDFBLCS,4.0
B00005MM8N,AV841YE8SQ2NR,5.0
6304437544,AOMVQZP34FFQ4,5.0
B00006JDW0,A1CNQJUNPP8HUO,5.0
B00005UV34,A31V8XF2UU73R3,3.0
B00004LC7U,A19X15M42WO7T6,4.0
6304263465,A2YGBVYHILOREF,5.0
630150528X,A2WWN68NDDI72C,5.0
B0000AQS18,A3O4FBOV17L4I2,3.0
6305538328,APPQJACAV1EPO,2.0
6303451446,AW3VZ5O895LRK,4.0
6302168465,AWBE2OOJI353Y,5.0
0767834739,A29CN4AZJC1326,4.0
B00005JKYX,A21Q5DGW40ILX4,1.0
B00005JLNZ,A27IM95K2U31OU,5.0
6304263465,A3O536E2YOKK4Y,4.0
B00005B222,A4FX5YCJA630V,4.0
B00008YGRY,ARX49VBDUH7AU,5.0
6304606206,AJUVQ816L56HM,5.0
B00005JKMQ,ARXYVR1TPTY6P,2.0
6301969316,A34ORDE7YFKGM8,5.0
B00005JKTI,A1GRHM90J8GT0L,1.0
B00008YGRU,A3NFCVMTPVZYFU,4.0
6301108108,A3L582MONQ56G9,3.0
B00000JRWE,A33YDI0HXD4FBO,5.0
6305837325,A2KS2FAKXO4A40,4.0
6305897786,A2XI6TVMYTF86X,5.0
B00009KU8L,A2SONCLPRL12I0,4.0
B00029LO0Y,A28HZOHUUP1QX7,5.0
B00011V8HW,A25MHKK7P87Y7H,2.0
B00000K2X9,A2N36BMH61DZSM,5.0
B00000ILG0,ALCNZ9FR0LZHH,5.0
B0000VD02E,A3G59WEUQAGIJQ,1.0
630574999X,A2A8C8TKPBE9F1,5.0
6305210101,A1F1J42HDLE0DB,5.0
6301963725,A1RJGK6NN33LY7,5.0
B0002B15UQ,A14EXARE5EVL11,5.0
B00004Z4SE,A1XHI9W8V3I16V,5.0
B00003CXZ1,AMIJTDKAPQ99T,5.0
6303626475,A1FDW1SPYKB354,5.0
B00006CXSS,A1ORAC7BPRP3JO,5.0
0800141660,A2TXR85WQLE32N,5.0
6302640504,A3Z4XN9NYCBFM,5.0
6301066162,A20RIAAA58KD6K,4.0
1896306993,A26XQIK8DT8HBQ,1.0
B00005JNTU,A3EYOITBD7ZXOV,4.0
0764004581,A34OD5GD02R6KN,3.0
7799128836,A3KPJN2B7XTOUI,5.0
B00005JOXR,AS0SSIQIUSPMA,5.0
1935515535,A3HYU7219U9EBB,5.0
B00005JMFQ,ALB8WZT6OFI07,5.0
0792102320,A3OCQ7M6H4DBUZ,5.0
B00062IDCO,A22CC9ZGXEXB1V,1.0
B0000E32UZ,A24S6CU7L76HG1,5.0
B00005NQGR,A2DCSM74QX2JK4,5.0
6305837325,A1E0WDZ0CNE58Y,5.0
B0001VL0KC,A2O183U84ZIDFR,1.0
6300213501,A1PGC1GEBY9CZU,3.0
6303984088,A1JHCJ35ZK9N7B,5.0
6303142346,A1313KVKB1FXO8,5.0
6305512043,A1OBZW02GGXZDD,3.0
B0001ZMWXW,A3JSN6RL0TYW4E,4.0
6300213803,A7OBFVHNJGI2A,4.0
0783229569,A3NMRRS58AN9R6,5.0
6305076154,AOB3WSWGW36RD,5.0
6304132336,A1OD49WPZQC574,5.0
0782009328,A2L8RW6QTAIZVK,5.0
B00005JNBQ,A1EUTA653UJM73,5.0
630365147X,A120QXVM1FB4P,4.0
B00004RYSN,A17AVT2RDKY3A,5.0
6300213986,A3K94GILOTHNDL,5.0
6300213714,A22R2QRPDUPVH2,5.0
B00003CXMG,A1U0AKHKQFYPIZ,5.0
B00005JPNV,A1OB4H2PR65GQS,5.0
7883666630,A3TJQ4L053WC3T,5.0
B00063MAXQ,AI54Z4V2NBC9I,5.0
B00005MKKV,A1K6K23WG0IBWE,5.0
B00008YNI2,A2DVX9Q2TD7RAD,4.0
6305609764,AHUU71ZS77ZWX,4.0
B00004ZEU5,A291EWSZUQKSYL,4.0
6303481345,A1UIEIEHGOU6JI,5.0
0792143817,A3AF4MD3V14FXJ,5.0
6304819927,A1RLJQ7BTJSSCS,4.0
6301773500,A1JOU1MS2BMR5P,4.0
6302424909,ALSTN2BSXD2N0,5.0
B00003CXXR,A1Y9Q0UAODTD28,5.0
B00005JPI2,A3D0OV70Z71BAM,5.0
0790729733,A1G7PDXAOFC4XH,5.0
1424819210,A1W1NZ7UAWCFLV,4.0
6305837325,A5H9VELN4VILY,4.0
B00067BCB8,AFBXQDFJF33VS,5.0
B00005JPXS,A2NWTAGF0YCWHH,5.0
B0000DKMK0,A1VTV7GXWSGJ3E,4.0
B00007KK20,AUVN5TU9UZCJF,3.0
0792839129,A249S1WWIC9DBH,5.0
0783227361,A2YS0869ONLK8I,5.0
B000286SAQ,A3Q1NXPAELS0VS,2.0
B00009Y3P8,A182Q5Z8Z28SD0,5.0
6304821522,A2AP59Z70CSUE,5.0
B00001IVEC,A3G7698HX7FUY1,5.0
6303450199,A1QHI57XPHAWIE,5.0
B0001FT50A,A37EXJVWKDSMN9,5.0
B00005JLF2,A11XTA1130I6X8,5.0
6303637574,A12F2RP2OV3O62,5.0
B00015GA8A,A1L62XFNR9P8IK,5.0
B00005JMFQ,A35VHWX3NZLQD2,5.0
6300249867,ATAPL5GR5QDZH,5.0
6304708432,A2O36MVJBTTX7,2.0
B00005Y6YJ,AKX7A6LWFS7TO,4.0
B00005JLGP,A2WH4F6OVBDPJO,5.0
B00002E23H,A2ZGVH5DNCK8I4,1.0
B0002S64LO,A1HQZ0QPJAYY1X,4.0
B00004WG4H,A3MOEVJWNNH74D,5.0
6304106033,A2NJO6YE954DBH,5.0
0375810331,A1GFQTKZMQO16L,5.0
6304277385,A1EAMAQ8BSI0LY,3.0
6304232764,A9SPSBOSXSV7C,4.0
B00005RT35,ACI513C7BGGZU,5.0
B00009OOFB,A2LP43Y6IVN8FH,3.0
6303637574,A2VB6NQ0TUFQTK,5.0
B000059PSE,A17N23WXA7EAF,4.0
6300268128,A3SRILMZDE065X,5.0
6303697224,A1VKZ87ABJKA03,5.0
6301973461,A4273YNV27FXX,5.0
B0002YCVY2,AQN97CZ8ONSUL,4.0
6304766750,A9G8G32N0YPTQ,3.0
B0006H328E,A27F3YSOQKN93C,5.0
6300216977,A3NR4REDI6D1BM,5.0
0767824571,A3IIHEEILMR7GX,5.0
630571312X,A2MBL1820CNKVM,4.0
6305944180,A3EUZ8MSFOAOSA,5.0
B0001NBLYA,A3UK3FL1DV2YU2,4.0
B00003CXWM,A1LBXXQEA2DU14,4.0
B00008NRI7,A2S6ZVYAK8YTY4,3.0
B00004Z4SE,A2VP2C961JWD69,5.0
B00005JN2Z,A74FYMIUZ3QKP,4.0
B0002XKOWO,A2QIEHKSUAVXAY,3.0
B00008J2FW,A2S5VF5UIW7NLY,1.0
6304238142,A2QKEMPOSENSH4,5.0
6300216209,A1XQ52H6E11TZW,4.0
B0001DCXTM,A1IDTKSTCDJDDI,5.0
6304438060,A4QN2B7JXXY1N,2.0
B000056PMV,A2DD03CQVION40,1.0
B000067IYK,A1EVYVSAL3COVK,4.0
B00003CXJY,A3NTOPOEZYFUGM,5.0
B00005JM2Y,A2C8R6TKPQYG68,5.0
6304106025,A287UVC6S3FPL2,5.0
6300213986,A34ED5KLS73V60,2.0
6304466110,A24BXQ06AXKTCU,5.0
7799146915,A2UYKOS1ZYK1OU,5.0
B00000K2X9,A1ZZ42ESML5WMU,1.0
6302250277,A837WQGFS78BG,5.0
B00005LQ0V,A34GX4HQKVDM65,5.0
B00004RERO,A3SUD0JGTXC728,1.0
6303265774,A29SJTG21BVWF4,5.0
6303853102,A3S2TK8BDV81FE,5.0
6304011431,A232I9JU4HSX39,5.0
B0002S649Q,A1N0LCPR7O7OLL,1.0
630442972X,ASF58WDZLU2JW,4.0
1572528338,A153NZD2WZN5S3,5.0
B00068NVMK,A2CDRO9H27P4EP,3.0
6303082866,A4SY5RCGC5CH9,5.0
6303575358,A2OPV5EZKCTKOE,4.0
6305368201,A2WW4O8H1F4XLS,5.0
6302541743,AWIM420HLIALD,5.0
B000067NNM,A29OOZWOL7L5ZW,5.0
B00005JO1R,A1YUG8V4U9KES3,5.0
B0001DMXEC,A409VYH5X0G27,5.0
630401743X,A1V7JA3W5T6E5K,5.0
6305132666,A2LG70M937EOAP,4.0
6304501684,A175RIIRJYCB3B,5.0
6304602898,A3JSM7KT5U6P3Y,4.0
B00005UQEK,AL72B9ZUSHSXS,5.0
B00067BCB8,A96M5BKM1V2J7,5.0
0767811089,ATDSYZDFADL6C,5.0
6305229449,A281NPSIMI1C2R,5.0
B00028G55E,A34AX6ZFWIY6XJ,5.0
B00005JLSB,A32VHFID9C7EX9,5.0
B000055YVT,A31EKV16QF5RTP,2.0
B00005IC54,A1IAJADQR392DK,5.0
6300209369,AZGBGAYCSJX5N,5.0
B000063RQO,A20Z5POV9P6A1B,4.0
B000068UE9,A159DV2LJNWM3A,5.0
B0000CDRW4,A44PDFD9ILD2S,1.0
6303418724,A31L95HWZ3PF97,5.0
6303082637,A29YOGNMOHMXG2,4.0
6303442447,A3QBX9HRWVEXEB,5.0
6303122647,A3G9PC83HQ8XGJ,5.0
B0000844JY,A2V3T7DLCKCIUQ,1.0
6301302990,A3D2ES80JLQHQD,5.0
6305438137,A2JAHP26RCGG4C,5.0
B00004RYSN,A2FZTME45GURCH,5.0
B00005JO20,A3NJF6DH8FETN1,5.0
6300185370,A2GJQO9JHWSI2L,5.0
6304111835,AA3C3M12K8SLE,4.0
6304167725,ATMSCMVE94S5Y,5.0
B000667GJQ,A1AOZL1FL5QFA1,3.0
6305837325,A3R5K4Z7WH3733,5.0
B00006FDCP,A3MG07AWG6KFDK,5.0
6301773578,A314OMM9V7832T,3.0
B00003CXN4,A1AG91PPFMDDI4,3.0
B00005JM3C,A13WOT3RSXKRD5,5.0
B0001H9ENG,A115G30W0SLMRZ,5.0
B00004CJFP,AM5IRO61X0H5V,5.0
6302990130,A2C4YEL6R8F62V,5.0
B0001A0EPA,A1927RHAP0OXXU,5.0
B0002WZTQQ,ALPWFVMGD2BZV,5.0
B00005JND5,AZ2HID517U6YK,5.0
0790729628,A3NVE60AB61WQY,5.0
B0001Y9YJ8,ARS3TM2AC6XLD,1.0
B00005JLF2,A18CUAAZOZB6HG,5.0
B00007855L,ATFQ7QU2DDGTM,5.0
B0006H328E,AHE21EPMKZ2ZS,5.0
157362408X,A3OPK79DNROLCK,5.0
B0000AQS18,A11NZ2J652KKFT,5.0
0790729687,AXBD8KX9MNE12,5.0
6305692688,A2CSOE5QA6X4Y3,5.0
B000004918,A281S8QETE9GKJ,4.0
6300216047,A2EQIFY81YMR9Q,5.0
6301966554,A2V08H60O47G1E,5.0
B00006JDSI,A2KU30ED6XEKKF,5.0
B00000K3AM,A1EXRTFD72AYN3,5.0
B0000D9R0E,AJ9SN2IZYS2QJ,1.0
6300249824,A183HC5Z54FJFX,5.0
6300989003,A35UXENJ9PGA7C,5.0
B0002Y69LI,A3239G8BQ668FT,4.0
6304463669,ACNM7YIIEESC2,4.0
6302238331,A9C0HWW2SXK0T,1.0
6302728371,A3LJPQI9BLI2ZR,5.0
6303442447,A3GUKCAKCK0EVN,4.0
B000055Z8E,A8ZNY2TY8FP35,5.0
B0000V4906,A2L9Z1PEI5SW8P,5.0
6304360983,A1Z69T3GTD3DQS,5.0
B00064LJVO,A1EGKDL227HSLX,5.0
6303122876,A20WB9KJ53FJZJ,5.0
6301777840,A2L6757S2O7HGN,4.0
630197753X,A19D6VV77Q78M4,2.0
6301914090,A13PPQ2GI1IJYM,3.0
6304481691,A1IT24LJIUSU46,5.0
6549303141,A1EYILO0EEQXCX,4.0
B00007JGFY,ASVP0DZSQ1AO2,5.0
6302593204,A3S0957H2ZRFCE,5.0
630522207X,A3IBKNP6FSW56Q,5.0
0790748266,A2FGD9JXAH116K,5.0
630211702X,AN8GALY0O06SZ,5.0
6305958181,A15LK8DSFQZZ52,5.0
6304285388,A1H95NSH2SWF4O,5.0
B00005JNDZ,A2PRETQ6ON0BNP,4.0
B00005NFL9,A3I1GM96U8CWBJ,4.0
B00027SIUK,A16KRSQD30KTR6,2.0
B00005JO28,APZFBM29WXBAD,4.0
6301959728,A8LUNRQU6X9WV,5.0
B00005YUO1,A19TROGHP8T9YD,3.0
B00007LLIV,A2L5KADL4LWNA1,4.0
6302725542,A3KZTEUNNB20OY,5.0
6304054254,A9VTAJTEHUGNI,3.0
B0000640UF,AKW8QX3EJSQL3,5.0
6300208117,A1AZWMOLM2SMC0,3.0
B00005JPP2,A2EIL6EYVNBXO7,5.0
6301706811,A31RWZYPOBC26N,5.0
B00008AOWC,A5VK514GH9J94,5.0
6301798740,A1230F2DE0R2QB,5.0
B00008DDXJ,A1KGER5Z5EPZBY,5.0
6301977211,A8WZ4YFQB77HC,3.0
630416923X,A599V8777VQ6W,5.0
B0001JXOVC,A2I0UDJGQE9VIO,4.0
6304675348,AXHZQG5IN2LVE,5.0
B000090W7H,A2YE23422TPIJ9,3.0
B00003CWOT,A1PJUX3D6QI49X,5.0
788370091X,A1TKKNKMLRB18P,5.0
B0006H328E,AN68L7KXM9DUV,3.0
B0001VL0KC,A28KU3S7M0FOEP,5.0
6300181545,A3IXJHJUQ9KR6W,5.0
6303039456,A2UNT1U9323T53,5.0
6302481791,A1AL0YTL28G4AB,5.0
B00005RDWC,A34ZEQSBR37JML,5.0
6303398480,A2AX9JZSFJ8TR4,5.0
6303122647,A2I29U1NQMPPC3,5.0
6304083149,A332UR6PR1NRSM,2.0
6303212395,AB2F1T5PRBEG3,5.0
B00005JLF2,A1LRFCYKBWV57N,4.0
6304410492,A3L5A2L1ADG1XT,5.0
B00005QCX3,AFBOPSINMWIMO,1.0
6304561873,A10Y596I3SL84S,5.0
7799128836,A3AEQWXRLJ4D5E,5.0
B000068TSI,A2ADEJRPA2N08O,5.0
6300246868,AJ639H9WFM2FT,5.0
B00005JKE1,A31BTE90S33OZD,1.0
630305725X,A3LVL1SZ4H57P7,5.0
B00007L4KG,AZCMI5BX6ZLQS,1.0
6305784906,A3DZT870KCFD1,1.0
B00006HAZH,AHIK7BUXFRMT8,5.0
6301798589,A2LZ9XTE3XI34T,3.0
B00000F5W8,A3209CDY89INVZ,5.0
6302722551,A1XB3ETML3UHZD,5.0
B00004YA66,A2JHOZWQY3AH5M,5.0
6303365752,A1EXFBYKJRNLWL,4.0
B0001ZMWXW,A3F7Y03ZM92IQ,4.0
6305837325,A345EOY03L7O00,5.0
6303454038,A1F12ZFB3LP2JB,4.0
0783227361,A1LDAIGOQ6N4DW,4.0
B0001MZ7KA,A37OKOWUR84RKR,5.0
6303212263,A38BQKP5SWQN5O,5.0
B00003CY5C,AT88VMPACQDFV,3.0
6300198731,A2YT5IHLOU7LU9,5.0
B00000IBN2,A1XQHQSNL6ADZ6,5.0
B00015HVI8,A37G71H35AYA02,5.0
B00004W46I,A1J38Y4IN15U3S,1.0
630468150X,A2G121MSJHVXO3,5.0
B00003CXKT,A3GCR6PQEWVURQ,4.0
6303250742,A33PMOVWDPPZTP,1.0
B00004RYSN,A1US33DAMMEYE0,5.0
0790729628,A34K8D262NZQJF,4.0
0784001308,A18Z983PW75WTM,5.0
0792842162,A3LXTZI1R3O243,5.0
B000053OSI,A15K1QU7XE1Z9A,5.0
B0000VCZK2,A2P2NIL8N8CHEB,5.0
B00005JKLQ,ATSHVW78PHRI8,1.0
B00005JPXS,A1NXXFSNHU5E4V,5.0
B00003OSTA,A1YN9AK3X3IIQS,4.0
6303651453,A3ULW55GNRD5V9,2.0
B00005JMUK,A1DSCBDLD8EIFC,2.0
7799146915,A3PPXVR5J6U2JD,5.0
B0002OXRSG,AG4HVEAGEAO45,5.0
B00000IC8A,A2OAMHQSFKJITA,5.0
6303182364,A27DKS8CU4B7LL,2.0
6304681526,A6VJRZ3N1T35A,5.0
6303191398,A1E1ZXFK18L9OR,2.0
B00004UFSN,A1D5FORA1MA3PJ,5.0
B00005JMZK,A1WIS5FQGUWDOF,3.0
B00005O5HV,A30R6HEYBNOJX8,1.0
1888568003,A1I3I6ZD504ZRF,5.0
6302994071,A2PA58LWU8KTS0,5.0
6303383378,A24OBDAD5BIIUO,2.0
B00003CWPL,A152H98WA8RXZD,3.0
B0002TT0MS,A3MFMZMQ1CO0GH,5.0
B00005UM21,A3S1A5VFY9OZ91,3.0
B00006IUH2,A2HI36IFHCA1ZX,5.0
0800141660,A2EVRV31QLURIC,5.0
B000051S3A,A1O266BE0TUKLU,3.0
B00003O02T,A2EWJLO59YFZBO,5.0
6303964745,AU030W57J4BM5,4.0
B00005JLWN,AIAI9Q3II6MWU,4.0
B000022TSH,A3MTGKILRFKUY8,5.0
6301968964,A28FNTD8E2DF42,5.0
B00003CWT6,AXOGN8WMCV9GM,5.0
B00005IC52,A2241K9V0ADBW9,5.0
0783116926,A23RL4FFUN4Y9X,4.0
B00004KHDU,A2X4PBSVF3CGSK,5.0
1586683950,AFGZBIOR5SD8,5.0
B0000AKCKI,A457S8SW690NM,5.0
B0001CLEFM,A194XOG4MA8MVI,5.0
6305056862,AE8RG6ME36F7Y,5.0
B00008OTTG,A3D5BK8B9Z4CEA,1.0
6302320488,A6EP27616O5CR,5.0
B000028U3R,A1URU7VLW6TQG0,5.0
B00006CXSS,A1WCPFRXCM6C9T,5.0
6303162290,A3DLRBYDM5PGI3,4.0
6300246876,AB96QI371US2H,5.0
B00006ADFN,A3EQ29Q2GT12TV,5.0
B00004YS59,A1T4KKG4E5W5VE,5.0
6304525109,A34UEVYJIBAZ,4.0
B00018U9FW,A36FUVKZN87IJ7,5.0
0783225857,ASVXBHFTL3LX8,5.0
B00007G78A,A2X1UD5GFQB722,3.0
B000059MQ4,A30GTGZX6QTYPC,2.0
6302045916,A3VURXIR57E9UN,5.0
1568124945,A3P3GD2DSK7BBL,5.0
630365164X,A2TXM99GRV1XX1,5.0
B00005JXI9,A3VQSFORKH8B7O,5.0
B00004CWKU,A22MU1EB0BJRJB,4.0
6301465601,A3L6SWIQM8XX0G,5.0
6300268128,A3LBVCASCJAL5Y,5.0
6304899963,A3VV8DTSAY45IY,3.0
B00029LNVO,A1ZN0QO7WXUPYV,4.0
1574928228,A17V5NNFG7QGKS,3.0
6304994567,A3LJCTYR1O6OFX,5.0
6301115678,A2RF4MX2YOF0MV,3.0
B00005JLWN,A12ETVBSCHC3F9,3.0
B000063KLA,AYN31GOXRR3M6,2.0
B0001EFUFK,A2EWA6WBOJO1QC,1.0
6304238118,A1A5K80GG1BAHR,5.0
B00003CXQA,A1H9RWP65IHB9I,4.0
6302685141,AK8D08QT1TIAG,5.0
B0001LJBTE,A24IGRFYG3WLKB,5.0
B0000714F1,A24AB09YNDOTC8,5.0
B00005B1VL,A2DI5CMSXF7DMJ,5.0
6303985394,A2NJO6YE954DBH,3.0
0783226799,A2S8N8OFM9V5MK,4.0
B00005JKZY,A3R6JNT18Q470B,5.0
630438954X,A3EXHZD6MXE9L6,5.0
6303338690,A3EN33UJXG2GV1,4.0
6303928234,ADKKDZGDVEVWZ,4.0
6303450083,A39RP7RDAIJU4E,5.0
6304458932,A3JQF03KHSVW07,4.0
B00005J75L,A1TTC8KUH0WG0B,4.0
0792153685,A1IY2TASLKBRHI,4.0
B0000YTP02,A261EXFT56EQU2,5.0
B00005JN5T,A5L1DFVIC7C22,5.0
0780635299,A3F66CWNNM3OD,5.0
B00003CXIF,A3UH4ZG15VRDSJ,5.0
B0001AVZM6,A16B965J8VTDNJ,1.0
B00005NKSD,ACWM87ILFUSJA,4.0
B0000640VJ,A1D2SGUZT4P1CZ,5.0
B00006HAX7,A1T1EJ898KRZTN,5.0
6305492042,A3599CDBSB0EM9,5.0
B00003CXBK,A1TB4LAALFNWPS,5.0
B0002ERXC2,A23BVM0BIFJ61E,5.0
B0001O3YLM,A26Q0O42AVOX29,5.0
B00004WG4H,AQFPMDTII9VLK,5.0
6304681372,A2AVDGOTKC9BL,5.0
6304680236,AEXZGF8LJ2D49,4.0
B000006561,A23X22R5PVU82E,5.0
6302459702,A6IKQOVUT6AI4,3.0
B0001MDP36,A39AWL2FKWDFK6,4.0
6303983278,A2WXH0N26SJTN8,5.0
B0002XVKMC,AZWBSN4G2S3BP,5.0
B0000UI2NM,A8EO864QVNMC2,5.0
6301797973,A1U2LNCRXTKPKY,5.0
0783226993,A9I40WFF40R4,4.0
6301971345,AYBWTLB0KG79Y,5.0
985357456X,A801BZYA1KZHQ,5.0
B0000DBJ9P,A3V9ZMYPQX59X3,3.0
B000003KDD,ADHILVPL4OTZO,5.0
B00068NVMK,A1A3IDU0JRKMN0,5.0
6304773285,AK0HNTCEKMRMT,5.0
B00028G7LG,AQF7C8KWJ7NQW,5.0
B00009P1PA,A34Y1FT0MTD7C9,5.0
B00003CXQA,AY2RW3FQ8A99T,5.0
B00009MECJ,ABIRMSLMUNIWM,2.0
B00005JPD0,A2HM7N7KISDJ6U,5.0
B00005JOSO,A3TC70G2CTIFI6,5.0
B00003CXND,A33F8ZLBK7WWD9,5.0
6303205364,A3UO7Z2VOQ1BXY,5.0
B0001VL0KC,ANK7X61VV3IQJ,1.0
6304438060,AFB8QT1LG9IIC,5.0
B00005JPH2,A11V5GTY4PQ809,5.0
B00005JLF2,AT4Z73BMHQYBY,5.0
B00067BBMS,A5JLAU2ARJ0BO,4.0
0790732181,A1HZNFPEIVG5KD,5.0
B00006IUGH,A10UZ2YFR2MOZJ,5.0
6300198731,A1OYW08VVPMP3Q,5.0
B000056HP2,A3JTWZNUVOL2K1,5.0
6304994567,A15VAJ1UWKA5CE,5.0
B0001JXOVC,A22NK2WMRQZAYG,5.0
B00004T8WW,A2A3V4TJRLYC2U,4.0
6303212395,A11F6JXOR523H2,5.0
B00007K07R,A1B0IZNZJ3PB8H,3.0
6305812950,APP45XD85ARYL,4.0
630461442X,ALJGJQ5QX1CK3,2.0
B0002ERXC2,A3LEOWMJFQ35MG,4.0
B00007AJEM,AFJLYJYF8DVOD,3.0
6303333079,A25J5ZLVS5FGCA,5.0
0792838955,A2DNPMX42PAESY,5.0
B00005JMJ4,A2GEK9YP8AQ9AS,5.0
6305171718,A14KUZ0T9B5PKM,3.0
B00020BW4G,A1O60Q7LBN4MQ,5.0
B00003CXVP,A20OI77C6UGP67,5.0
B00000JKSG,AXHNRW78J9A1W,5.0
B0002XNSZY,A1LJMN70J7Z3R1,5.0
1578482305,A36MNZABLVMB6U,2.0
B00005T30I,A16DY7RNSXOXGZ,5.0
B0002ERWXC,AVZTVLHT204ZK,4.0
6305265496,A1B816J0UYLFVE,5.0
B00004RFF6,A1ADVL4DB6N6QR,5.0
B0000YTP02,A2O4FHAZBBLPBR,5.0
0792842111,A1FQSX7SK3N8C3,5.0
7883666630,A16EMW7X6SAQ1E,5.0
B0002ERXC2,A36OJVIL4BDI8D,2.0
B00000I1DU,A1NQF8UIYTYTG7,5.0
0800141660,A23GFTVIETX7DS,5.0
B0002ERXBS,A2CVPDQ0XQEEJX,5.0
6302728657,A2CL818RN52NWN,5.0
6304176287,A2FGWPB9RW9F2X,5.0
6303122647,A1RZSRPFCD92ZT,5.0
B00005JOSO,AIPDGCMKESUBI,2.0
B00008NRI7,AA2DX13B0RFKU,4.0
B00005JM5B,A1V8GY9ERC5T70,4.0
6300183459,ANCQ5ZQ5HNGMH,3.0
630397872X,A3N9DXHOBANE41,4.0
6303365752,A1DHLGN6LGQX7C,5.0
630553201X,A3EC3AXS8XS6Y5,5.0
6305171769,A25RTFD4115ZLO,5.0
6303039456,A26GB8RG7FVN4Z,5.0
B00005JOQB,A38LVNKG5FNNUJ,1.0
6306004432,AD50F4ZPKCAON,4.0
B0002F6BTC,A3FKVO5HXCW7EE,5.0
6305428115,A2PO5WERDGALPN,5.0
6302413435,AEBZVS9B8BVTQ,5.0
B00007K07R,A3C3IU1KM5SQPK,5.0
6304438060,A2R9W1VOSOJ794,5.0
6302168465,A2Q1TRZSJOZB7F,5.0
6303082866,ABUUVYETLHNRG,5.0
6300158411,A2OS42GHUMLQ5,5.0
B0002ERXC2,A10YWOXUZ6RQK5,4.0
7799146915,ALM496CS05C6T,4.0
B00004YA66,A16XL6I4DP7F92,5.0
630266232X,A308UK9O27FWT,3.0
B0002ERXC2,A25LQ00IRV0ED6,5.0
B0002Z16HY,AZPRPQDQDSVRH,5.0
0788832492,A1G0VFQ9198IUF,5.0
6304765363,A3FQ65I8GLIP2B,5.0
6303212379,A1VOIXPA62J94W,5.0
8379891716,A268N1G9882EXZ,5.0
B00005JMCW,A1P17F5PBJUH3F,5.0
B00005JLBE,A1XXL5Y7WTQK3X,2.0
B000051WBE,A33ANHU6D8R5DE,1.0
B000067S1H,AZIG13HTL0IMU,5.0
B00003CWT6,A31U2QT7SAL7K,4.0
6300214338,A2T4N57H33IL3I,5.0
B000093NTA,A3UPYGJKZ0XTU4,5.0
7538445226,A3V3R7TAD2KUBF,5.0
6300270424,A33RDFYADJUYJQ,3.0
B00007JGFY,A2CH2HQBH6R3EY,5.0
6300216764,A2IELLUV4E5X72,5.0
B00008G6UM,AQDAU8JEK6QC4,5.0
6305177473,A3ASL6FIX1Y159,5.0
B00005V5PF,A1E7VTRDMI4XMV,5.0
6303165680,A2P5E4SX5US4W2,5.0
6304176287,AXKKW59X8E14Y,5.0
0790732300,A3JIQMH1X1FMHG,5.0
1558804641,A3GC1CCLYDA3K2,5.0
B0000214GE,A8R7QLAIQO6WL,5.0
6305837325,A13M05V0WXLVC6,5.0
B0001LVZKW,AXUSKNP4ACW6J,3.0
6300181847,A3IY6HANHN2R01,3.0
B00009XYYF,A23BUI9NSDYUTY,5.0
B00004RF3O,A13ZCL7UXEDF14,5.0
